Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
ASAP.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,2.5199999809265137,3077595528.0,725999972.0,0.06,6273882406.0,0.0,-0.34747314453125,0.34747314453125,2.5205687645406036,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,3.180000066757202,horizon_end,False,0.0,0.2619047979468754,-0.14369525670024275,0.4056000546471181,12
KBS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,4.1462907791137695,1525239117.0,600000000.0,0.06,3922923516.0,0.0,-0.27471160888671875,0.27471160888671875,4.145793631058827,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,4.6792521476745605,horizon_end,False,0.0,0.12853931307603728,-0.14369525670024275,0.27223456977628,12
COM7.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,fixed,True,45,26.84315490722656,2666000000.0,2399998265.0,0.06,4802945718.0,0.2612842557764643,0.00557708740234375,0.25570716837412055,26.843990940989514,1,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,17.429292678833008,horizon_end,False,0.0,-0.35069880052956093,-0.14369525670024275,-0.20700354382931818,12
ERW.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,fixed,True,45,4.590229034423828,621960000.0,4531560000.0,0.06,12702862901.0,0.3507404520654715,0.1265411376953125,0.224199314370159,4.590271183904808,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,4.507236480712891,horizon_end,False,0.0,-0.018080264206545182,-0.14369525670024275,0.12561499249369756,12
OR.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,fixed,True,45,19.303407669067383,26198000000.0,12000000000.0,0.06,5909745706.0,0.0588923797203229,-0.15807342529296875,0.21696580501329166,19.30256259344836,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,16.662418365478516,horizon_end,False,0.0,-0.13681466758954186,-0.14369525670024275,0.006880589110700885,12
JAS.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,0.9727272987365724,7710376879.0,8593000000.0,0.06,57138395473.0,0.0,-0.1679840087890625,0.1679840087890625,0.971971742664747,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,2.299999952316284,horizon_end,False,0.0,1.364485869064887,-0.14369525670024275,1.5081811257651296,12
ITD.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.6100000143051147,5264823000.0,5279869000.0,0.06,41305876000.0,0.0,-0.15161895751953125,0.15161895751953125,1.610398439759507,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,0.8500000238418579,horizon_end,False,0.0,-0.47204967932331177,-0.14369525670024275,-0.328354422623069,12
TVO.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,fixed,True,45,21.800121307373047,1798000000.0,889471248.0,0.06,-318710600.0,-0.0328346609675539,-0.1342010498046875,0.1013663888371336,21.79987023967177,1,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,16.157028198242188,horizon_end,False,0.0,-0.2588560416506628,-0.14369525670024275,-0.11516078495042004,12
PF.BK,2023-03-31,2022-12-31,2023-02-14,quarterly,fixed,True,45,0.3597538471221924,413260000.0,10011080604.0,0.06,28949318000.0,0.2846497764530551,0.19287109375,0.09177868270305511,0.3603714949526427,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,0.2464799880981445,horizon_end,False,0.0,-0.31486489979236776,-0.14369525670024275,-0.171169643092125,12
SITHAI.BK,2023-03-31,2022-12-31,2023-02-14,annual,fixed,True,45,1.2988649606704712,287597374.0,2710000000.0,0.06,1393960651.0,0.0,-0.06072998046875,0.06072998046875,1.2985057428954057,0,False,2023-03-31,100,54,46,baseline,10,0.0,2024-03-31,2024-03-29,2024-03-29,1.0698124170303345,horizon_end,False,0.0,-0.17634823524833587,-0.14369525670024275,-0.032652978548093126,12
