Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
GPI.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,1.3020919561386108,174420000.0,600000000.0,0.08,-21699383.96,16.79393398751115,-0.2191162109375,17.01305019844865,1.3030820596322585,1,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,1.2741730213165283,horizon_end,False,0.0,-0.021441599950342116,0.06397255739308316,-0.08541415734342528,6
CGD.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,0.449999988079071,90120000.0,8266128517.0,0.08,2607530377.0,1.371315709510787,0.263916015625,1.107399693885787,0.4504644844840094,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,0.4399999976158142,horizon_end,False,0.0,-0.02222220161814681,0.06397255739308316,-0.08619475901122997,6
CRC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,32.01955795288086,15021000000.0,6031000000.0,0.08,122355376922.0,0.4036329810599208,0.045551300048828125,0.35808168101109267,32.01873962391225,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,42.311553955078125,horizon_end,False,0.0,0.32142842250797776,0.06397255739308316,0.2574558651148946,6
DRT.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,5.706840515136719,326540000.0,855033100.0,0.08,686646601.0,0.235663082437276,0.009765625,0.225897457437276,5.707537799057202,1,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,6.447469234466553,horizon_end,False,0.0,0.12977911637190553,0.06397255739308316,0.06580655897882237,6
TVO.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,22.67491149902344,1268000000.0,889471248.0,0.08,-318710600.0,0.1441375076734192,-0.0047454833984375,0.1488829910718567,22.67489589234915,1,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,22.720739364624023,horizon_end,False,0.0,0.0020210824462338906,0.06397255739308316,-0.06195147494684927,6
CBG.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,98.84200286865234,814510000.0,1000000000.0,0.08,6343622312.0,0.4993730407523511,0.3834667205810547,0.11590632017129643,98.84198932495433,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,90.43294525146484,horizon_end,False,0.0,-0.08507575092708308,0.06397255739308316,-0.14904830832016625,6
GPSC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,59.46903610229492,5969000000.0,2819729367.0,0.08,119076106085.0,0.2436215124816445,0.19278526306152344,0.05083624942012105,59.468771129315826,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,67.50755310058594,horizon_end,False,0.0,0.1351714694763786,0.06397255739308316,0.07119891208329543,6
RATCH.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,31.191789627075195,1233000000.0,2175000000.0,0.08,64633962964.0,0.3710073710073709,0.3465709686279297,0.024436402379441224,31.192357670318717,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,35.510746002197266,horizon_end,False,0.0,0.13846452629871275,0.06397255739308316,0.07449196890562959,6
IVL.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,41.55490493774414,13163000000.0,5614552000.0,0.08,233102181000.0,0.1153808204622215,0.1375102996826172,-0.02212947922039568,41.55417110064318,0,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,36.70745849609375,horizon_end,False,0.0,-0.11665160704645183,0.06397255739308316,-0.180624164439535,6
KTC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,49.64701843261719,3460000000.0,2578334070.0,0.08,59790330830.0,0.1924812030075187,0.21535301208496094,-0.02287180907744224,49.64638982708123,1,False,2022-06-30,100,41,59,baseline,10,0.0,2022-12-30,2022-12-30,2022-12-30,51.38901901245117,horizon_end,False,0.0,0.035087717950238906,0.06397255739308316,-0.028884839442844257,6
