Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
GPI.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,1.3020919561386108,174420000.0,600000000.0,0.1,-21699383.96,16.79393398751115,-0.1806640625,16.97459805001115,1.3021515689339185,1,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,1.2889890670776367,horizon_end,False,0.0,-0.010062952158794602,0.013504845475386107,-0.02356779763418071,3
CGD.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,0.449999988079071,90120000.0,8266128517.0,0.1,2607530377.0,1.371315709510787,0.335693359375,1.035622350135787,0.4499610317816729,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,0.4399999976158142,horizon_end,False,0.0,-0.02222220161814681,0.013504845475386107,-0.035727047093532915,3
CRC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,32.01955795288086,15021000000.0,6031000000.0,0.1,122355376922.0,0.4036329810599208,0.10332107543945312,0.30031190562046767,32.01945076386532,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,36.1363525390625,horizon_end,False,0.0,0.12857124986671598,0.013504845475386107,0.11506640439132987,3
DRT.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,5.706840515136719,326540000.0,855033100.0,0.1,686646601.0,0.235663082437276,0.0650634765625,0.170599605874776,5.706265839776298,1,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,5.886819362640381,horizon_end,False,0.0,0.03153738868753897,0.013504845475386107,0.018032543212152863,3
TVO.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,22.67491149902344,1268000000.0,889471248.0,0.1,-318710600.0,0.1441375076734192,0.049591064453125,0.09454644322029421,22.675125306888233,1,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,23.318653106689453,horizon_end,False,0.0,0.028390038377602345,0.013504845475386107,0.014885192902216238,3
CBG.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,98.84200286865234,814510000.0,1000000000.0,0.1,6343622312.0,0.4993730407523511,0.4627571105957031,0.03661593015664799,98.84295420239847,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,79.6838150024414,horizon_end,False,0.0,-0.1938263826125577,0.013504845475386107,-0.2073312280879438,3
GPSC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,59.46903610229492,5969000000.0,2819729367.0,0.1,119076106085.0,0.2436215124816445,0.26020240783691406,-0.016580895355269576,59.46981772844612,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,58.95351791381836,horizon_end,False,0.0,-0.008668682431472452,0.013504845475386107,-0.02217352790685856,3
RATCH.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,31.191789627075195,1233000000.0,2175000000.0,0.1,64633962964.0,0.3710073710073709,0.4236011505126953,-0.0525937795053244,31.19181047920156,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,34.057090759277344,horizon_end,False,0.0,0.09186074817954659,0.013504845475386107,0.07835590270416048,3
IVL.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,41.55490493774414,13163000000.0,5614552000.0,0.1,233102181000.0,0.1153808204622215,0.20136547088623047,-0.08598465042400896,41.55469465236021,0,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,34.79447937011719,horizon_end,False,0.0,-0.1626865848389052,0.013504845475386107,-0.1761914303142913,3
KTC.BK,2022-06-30,2022-03-31,2022-05-15,quarterly,fixed,True,46,49.64701843261719,3460000000.0,2578334070.0,0.1,59790330830.0,0.1924812030075187,0.2842063903808594,-0.09172518737334068,49.6471732037444,1,False,2022-06-30,100,39,61,baseline,10,0.0,2022-09-30,2022-09-30,2022-09-30,50.082515716552734,horizon_end,False,0.0,0.008771871860273395,0.013504845475386107,-0.004732973615112712,3
