Ticker,Price_Date,Statement_Date,Availability_Date,Period_Type,WACC_Mode,No_Lookahead_Pass,Days_Since_Available,Price,FCF,Shares,WACC,Net_Debt,Actual_Revenue_Growth,Implied_Growth_Rate,Signal_Score,Intrinsic_Value,Losing_Buy_Rounds,Buy_Ban_Active,Rebalance_Date,Universe_Count,Eligible_Count,Excluded_Count,Case_Name,Top_N_Requested,Stop_Loss_Pct,Target_End_Date,End_Date,End_Price_Date,End_Price,Exit_Reason,Stop_Loss_Hit,Stop_Loss_Trigger_Price,Forward_Return,Benchmark_Return,Active_Return,Horizon_Months
BTS.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,5.150000095367432,13596000000.0,13774000000.0,0.06497571473904613,144773574000.0,0.3358509566968781,-0.05269622802734375,0.38854718472422184,5.1496921321301015,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,3.5999999046325684,horizon_end,False,0.0,-0.30097090524894,-0.059174942577125744,-0.24179596267181425,3
KBANK.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,149.0393524169922,71180078000.0,2369327593.0,0.04148863399118358,-170514380000.0,-0.0239567440241976,-0.4124269485473633,0.38847020452316566,149.03889722891768,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,151.70468139648438,horizon_end,False,0.0,0.017883390770747187,-0.059174942577125744,0.07705833334787293,3
KTB.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,20.696922302246094,76378584000.0,13976061250.0,0.041149371023027716,-72783189000.0,-0.0195875346513541,-0.40073394775390625,0.38114641310255215,20.697527633297565,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,19.63457489013672,horizon_end,False,0.0,-0.051328762634147096,-0.059174942577125744,0.007846179942978648,3
THANI.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,1.6125389337539673,2207000000.0,6229328690.0,0.07441580546138882,33315671146.0,0.36142839966334,0.0158538818359375,0.3455745178274025,1.6125469477209655,1,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,1.310777187347412,horizon_end,False,0.0,-0.18713454918205186,-0.059174942577125744,-0.1279596066049261,3
TTB.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,1.8243178129196167,9309938000.0,97404035255.0,0.04142680564346016,-136791624000.0,-0.0034474464844063,-0.341796875,0.3383494285155937,1.8240804117515552,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,1.8246910572052,horizon_end,False,0.0,0.00020459389418880924,-0.059174942577125744,0.059379536471314553,3
AKR.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,0.9099099040031432,448022270.0,1471897693.0,0.08070312558734626,-55088651.0,0.0,-0.289794921875,0.289794921875,0.9106234493871559,1,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,0.9200000166893004,horizon_end,False,0.0,0.011089133816178709,-0.059174942577125744,0.07026407639330445,3
KKP.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,50.22027969360352,8527328000.0,846760480.0,0.04123339679661568,40259128000.0,-0.0192437542201215,-0.23944950103759766,0.22020574681747615,50.219336244215995,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,44.123443603515625,horizon_end,False,0.0,-0.12140187444763362,-0.059174942577125744,-0.06222693187050787,3
PRIN.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,1.6200000047683716,390340000.0,1220011755.0,0.05431256120377845,5828124920.0,0.1495903269429639,-0.0622406005859375,0.2118309275289014,1.619557072226575,2,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,1.5099999904632568,horizon_end,False,0.0,-0.06790124319835578,-0.059174942577125744,-0.008726300621230032,3
BAY.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,21.87721061706543,11991898000.0,7355761773.0,0.041053689372971214,-45043785000.0,-0.0383240594022921,-0.24129486083984375,0.20297080143755164,21.876568846968702,0,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,20.64999961853028,horizon_end,False,0.0,-0.05609540539769986,-0.059174942577125744,0.003079537179425884,3
SPRC.BK,2025-03-31,2024-12-31,2025-02-14,quarterly,damodaran,True,45,5.011080741882324,5794000000.0,4335902125.0,0.07353788743668521,8878348757.0,-0.0063336445689387,-0.20208740234375,0.1957537577748113,5.011852556503374,2,False,2025-03-31,100,66,34,damodaran,10,0.0,2025-06-30,2025-06-30,2025-06-30,4.686288356781006,horizon_end,False,0.0,-0.06481483772287333,-0.059174942577125744,-0.0056398951457475865,3
